"di_id","year","budget-type","l1","l2","l3","l4","l5","l6","value","value-ncu"
"KE",2002,"actual","total-expenditure","development-expenditure",,,,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"KE",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","local-authority-transfer-fund",,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","other-recurrent","ministerial-recurrent-aia",,,,
"KE",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure",,,,,,
"KE",2002,"actual","financing","net-external-finance","rescheduling--debt-swap",,,,,
"KE",2002,"actual","total-expenditure",,,,,,,
"KE",2002,"actual","total-revenue-and-grants","grants",,,,,,
"KE",2002,"actual","financing","net-domestic-finance","privatization-proceeds",,,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","other-recurrent","other",,,,
"KE",2002,"actual","financing","net-external-finance","disbursement","project-loans",,,,
"KE",2002,"actual","total-revenue-and-grants",,,,,,,
"KE",2002,"actual","total-expenditure","net-lending",,,,,,
"KE",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"KE",2002,"actual","financing","net-external-finance","exeptional-finanancing",,,,,
"KE",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","import-duty",,,,
"KE",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","investment-income",,,,
"KE",2002,"actual","total-expenditure","other-expenditures",,,,,,
"KE",2002,"actual","financing","net-external-finance","disbursement","program-loans",,,,
"KE",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","excises",,,,
"KE",2002,"actual","total-expenditure","other-expenditures","constitutional-reform",,,,,
"KE",2002,"actual","total-revenue-and-grants","grants","other-grants",,,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","pensions-and-other-consolidated-fund-services",,,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","other-recurrent","education-free-primary-and-secondary",,,,
"KE",2002,"actual","total-revenue-and-grants","grants","fooddebt-relief-grants",,,,,
"KE",2002,"actual","financing","net-domestic-finance","other-domestic-finance",,,,,
"KE",2002,"actual","financing","net-domestic-finance",,,,,,
"KE",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","ministerial-and-departmental-fees-aia",,,,
"KE",2002,"actual","financing","net-external-finance","disbursement",,,,,
"KE",2002,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","other-recurrent","social-spending",,,,
"KE",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","income-taxes",,,,
"KE",2002,"actual","total-revenue-and-grants","grants","project-grants",,,,,
"KE",2002,"actual","financing","net-external-finance",,,,,,
"KE",2002,"actual","financing","net-external-finance","disbursement","other-loans-incl-standard-gauge-railway-loan-from-china",,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"KE",2002,"actual","financing","net-external-finance","disbursement","standard-gauge-railway-phase-1-loan-from-china",,,,
"KE",2002,"actual","financing","net-external-finance","disbursement","commercial-borrowing",,,,
"KE",2002,"actual","total-expenditure","development-expenditure","pending-bills",,,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"KE",2002,"actual","total-expenditure","development-expenditure","externally-financed","other",,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","civil-service-reform",,,,,
"KE",2002,"actual","financing","net-external-finance","other-external-finance",,,,,
"KE",2002,"actual","total-revenue-and-grants","revenue",,,,,,
"KE",2002,"actual","financing",,,,,,,
"KE",2003,"actual","financing","net-domestic-finance","privatization-proceeds",,,,,
"KE",2003,"actual","total-revenue-and-grants","grants",,,,,,
"KE",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","other-recurrent","ministerial-recurrent-aia",,,,
"KE",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","valueadded-tax",,,,
"KE",2003,"actual","financing","net-domestic-finance","other-domestic-finance",,,,,
"KE",2003,"actual","total-revenue-and-grants","grants","program-grants",,,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","defense-and-national-security-intelligence-service",,,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure",,,,,,
"KE",2003,"actual","financing","net-external-finance","disbursement","project-loans",,,,
"KE",2003,"actual","financing","net-external-finance","rescheduling--debt-swap",,,,,
"KE",2003,"actual","total-expenditure","development-expenditure","domestically-financed",,,,,
"KE",2003,"actual","financing","net-external-finance","disbursement","program-loans",,,,
"KE",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","income-taxes",,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"KE",2003,"actual","financing","net-external-finance","change-in--arrears",,,,,
"KE",2003,"actual","total-expenditure","development-expenditure","externally-financed","standard-gauge-railway-phase-1-project",,,,
"KE",2003,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"KE",2003,"actual","total-expenditure","development-expenditure","externally-financed",,,,,
"KE",2003,"actual","total-expenditure","net-lending",,,,,,
"KE",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","import-duty",,,,
"KE",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","ministerial-and-departmental-fees-aia",,,,
"KE",2003,"actual","total-revenue-and-grants","grants","fooddebt-relief-grants",,,,,
"KE",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","investment-income",,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"KE",2003,"actual","financing","net-external-finance","other-external-finance",,,,,
"KE",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","local-authority-transfer-fund",,,,
"KE",2003,"actual","total-expenditure","other-expenditures","constitutional-reform",,,,,
"KE",2003,"actual","total-revenue-and-grants",,,,,,,
"KE",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","pensions-and-other-consolidated-fund-services",,,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","other-recurrent","education-free-primary-and-secondary",,,,
"KE",2003,"actual","total-expenditure","development-expenditure","pending-bills",,,,,
"KE",2003,"actual","financing","net-external-finance","exeptional-finanancing",,,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"KE",2003,"actual","financing","net-external-finance","disbursement",,,,,
"KE",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","excises",,,,
"KE",2003,"actual","total-expenditure","development-expenditure",,,,,,
"KE",2003,"actual","financing","net-domestic-finance",,,,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","other-recurrent","other",,,,
"KE",2003,"actual","total-expenditure",,,,,,,
"KE",2003,"actual","total-revenue-and-grants","grants","other-grants",,,,,
"KE",2003,"actual","total-expenditure","development-expenditure","externally-financed","other",,,,
"KE",2003,"actual","financing","net-external-finance",,,,,,
"KE",2003,"actual","total-expenditure","other-expenditures",,,,,,
"KE",2003,"actual","total-revenue-and-grants","grants","project-grants",,,,,
"KE",2003,"actual","financing","net-external-finance","repayments-due",,,,,
"KE",2003,"actual","financing","net-external-finance","disbursement","commercial-borrowing",,,,
"KE",2003,"actual","total-expenditure","other-expenditures","drought-expenditures",,,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","other-recurrent","social-spending",,,,
"KE",2003,"actual","total-revenue-and-grants","revenue",,,,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"KE",2003,"actual","total-expenditure","recurrent-expenditure","civil-service-reform",,,,,
"KE",2003,"actual","financing","net-external-finance","disbursement","standard-gauge-railway-phase-1-loan-from-china",,,,
"KE",2003,"actual","financing","net-external-finance","disbursement","other-loans-incl-standard-gauge-railway-loan-from-china",,,,
"KE",2003,"actual","financing",,,,,,,
"KE",2004,"actual","total-expenditure","development-expenditure","domestically-financed",,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","other-recurrent","ministerial-recurrent-aia",,,,
"KE",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"KE",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","import-duty",,,,
"KE",2004,"actual","total-expenditure","development-expenditure","externally-financed","standard-gauge-railway-phase-1-project",,,,
"KE",2004,"actual","total-revenue-and-grants","grants",,,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"KE",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","valueadded-tax",,,,
"KE",2004,"actual","financing","net-domestic-finance","privatization-proceeds",,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"KE",2004,"actual","total-expenditure","development-expenditure","pending-bills",,,,,
"KE",2004,"actual","total-revenue-and-grants",,,,,,,
"KE",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"KE",2004,"actual","financing","net-domestic-finance","other-domestic-finance",,,,,
"KE",2004,"actual","total-expenditure","other-expenditures","constitutional-reform",,,,,
"KE",2004,"actual","total-expenditure","net-lending",,,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","other-recurrent","education-free-primary-and-secondary",,,,
"KE",2004,"actual","financing","net-external-finance",,,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","pensions-and-other-consolidated-fund-services",,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"KE",2004,"actual","financing","net-external-finance","disbursement",,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","defense-and-national-security-intelligence-service",,,,,
"KE",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","local-authority-transfer-fund",,,,
"KE",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","excises",,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure",,,,,,
"KE",2004,"actual","total-expenditure","development-expenditure","externally-financed",,,,,
"KE",2004,"actual","total-expenditure","development-expenditure","externally-financed","other",,,,
"KE",2004,"actual","total-expenditure","development-expenditure",,,,,,
"KE",2004,"actual","financing","net-external-finance","rescheduling--debt-swap",,,,,
"KE",2004,"actual","financing","net-external-finance","disbursement","project-loans",,,,
"KE",2004,"actual","financing","net-external-finance","other-external-finance",,,,,
"KE",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","investment-income",,,,
"KE",2004,"actual","financing",,,,,,,
"KE",2004,"actual","total-expenditure",,,,,,,
"KE",2004,"actual","financing","net-external-finance","repayments-due",,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","other-recurrent","other",,,,
"KE",2004,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"KE",2004,"actual","financing","net-external-finance","change-in--arrears",,,,,
"KE",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","ministerial-and-departmental-fees-aia",,,,
"KE",2004,"actual","total-revenue-and-grants","grants","fooddebt-relief-grants",,,,,
"KE",2004,"actual","financing","net-external-finance","exeptional-finanancing",,,,,
"KE",2004,"actual","total-revenue-and-grants","grants","other-grants",,,,,
"KE",2004,"actual","total-revenue-and-grants","revenue",,,,,,
"KE",2004,"actual","total-revenue-and-grants","grants","project-grants",,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","other-recurrent","social-spending",,,,
"KE",2004,"actual","financing","net-external-finance","disbursement","program-loans",,,,
"KE",2004,"actual","total-revenue-and-grants","grants","program-grants",,,,,
"KE",2004,"actual","total-expenditure","other-expenditures",,,,,,
"KE",2004,"actual","financing","net-external-finance","disbursement","commercial-borrowing",,,,
"KE",2004,"actual","total-expenditure","other-expenditures","drought-expenditures",,,,,
"KE",2004,"actual","total-expenditure","recurrent-expenditure","civil-service-reform",,,,,
"KE",2004,"actual","financing","net-external-finance","disbursement","standard-gauge-railway-phase-1-loan-from-china",,,,
"KE",2004,"actual","financing","net-domestic-finance",,,,,,
"KE",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","income-taxes",,,,
"KE",2004,"actual","financing","net-external-finance","disbursement","other-loans-incl-standard-gauge-railway-loan-from-china",,,,
"KE",2005,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"KE",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","import-duty",,,361336838.831189,2.35e+10
"KE",2005,"actual","total-expenditure","other-expenditures","constitutional-reform",,,,,
"KE",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","valueadded-tax",,,1122450605.73093,7.3e+10
"KE",2005,"actual","total-expenditure","development-expenditure","externally-financed","other",,,,
